1,36,4,72,8,nodes
0.0985078811646,0.0367879867554,0.0468721389771,0.0345857143402,0.0361270904541,10
0.105643033981,0.0397701263428,0.0530912876129,0.0390849113464,0.0443303585052,20
0.0970740318298,0.0463075637817,0.0622928142548,0.043869972229,0.0501072406769,30
0.152163028717,0.0516617298126,0.0674376487732,0.0467753410339,0.0497424602509,40
0.105495929718,0.0518300533295,0.0667955875397,0.0481541156769,0.0510590076447,50
0.14034485817,0.0521519184113,0.0712623596191,0.0497722625732,0.0544047355652,60
0.226836204529,0.055326461792,0.0740642547607,0.052684545517,0.06099152565,70
0.13613986969,0.0566556453705,0.0716691017151,0.051167011261,0.0563628673553,80
0.128170013428,0.0561327934265,0.0736210346222,0.0538861751556,0.0606725215912,90
0.12756896019,0.0547006130219,0.0726068019867,0.0522222518921,0.0563485622406,100
0.15632390976,0.0647358894348,0.216459989548,0.0625042915344,0.0672197341919,500
0.17122387886,0.0704193115234,0.228191137314,0.0676527023315,0.0702040195465,1000
0.252125024796,0.085387468338,0.116359949112,0.0820994377136,0.0853509902954,5000
0.334910869598,0.102476835251,0.123863697052,0.0910964012146,0.100777864456,10000
0.412041902542,0.142048120499,0.191833257675,0.148299217224,0.150017261505,50000
0.475297212601,0.208475828171,0.194443225861,0.176278114319,0.178593635559,100000
